,importance
BCUTse-1h,2.0
ATSC8d,2.0
ATS5i,2.0
MATS1m,1.0
FilterItLogS,1.0
Sare,1.0
AATSC2d,1.0
MATS3s,1.0
AATSC2s,1.0
AXp-6d,1.0
ATSC5c,1.0
ATSC6dv,1.0
EState_VSA3,1.0
MATS5c,1.0
Mi,1.0
ATSC7d,1.0
ATSC7dv,1.0
GATS3d,1.0
rc_q_r3_sum,1.0
ATSC6c,1.0
AXp-2dv,1.0
AATSC1Z,1.0
AATSC2Z,1.0
MATS4v,1.0
AATSC0d,1.0
MATS6dv,1.0
ZMIC1,1.0
ATSC6d,1.0
GATS5m,1.0
ATSC7pe,1.0
GATS7s,1.0
MATS6m,1.0
AXp-5d,1.0
GATS1i,1.0
AATSC7v,1.0
MATS5are,1.0
AATSC7s,1.0
GATS5c,1.0
AATS7s,1.0
AATS5d,1.0
AATSC1v,1.0
piPC7,1.0
ATSC5p,1.0
ATSC5pe,1.0
MATS3p,1.0
AATS5s,1.0
ATSC4se,1.0
ATSC5v,1.0
AATS3Z,1.0
MATS1i,1.0
HybRatio,1.0
AATS2i,1.0
MAXdO,1.0
MATS1d,1.0
VSA_EState7,1.0
FpDensityMorgan3,1.0
ATSC4i,1.0
AATS7d,1.0
BCUTs-1l,1.0
Xch-6dv,1.0
rc_decay_edg,1.0
ATSC0are,1.0
ATSC3dv,1.0
AXp-7d,1.0
rc_center_h,1.0
ATSC3c,1.0
AATSC2p,1.0
SdO,1.0
ATS4s,1.0
AATS2p,1.0
GATS2i,1.0
SlogP_VSA3,1.0
ATSC3v,1.0
ETA_dEpsilon_D,1.0
GATS2p,1.0
GATS8v,1.0
MINdssC,1.0
GATS6s,1.0
AXp-3dv,1.0
AATSC0p,1.0
Kappa3,1.0
GATS5p,1.0
ATS1m,1.0
MATS2pe,1.0
nS,1.0
BCUT2D_LOGPHI,1.0
GATS5s,1.0
TopoPSA,1.0
ATSC1v,1.0
rc_nhetero_r3,1.0
MAXssCH2,1.0
AATSC7c,1.0
ATSC7se,1.0
NssNH,1.0
SM1_Dzse,1.0
AATS7pe,1.0
AATS0p,1.0
AATSC6c,1.0
fr_NH0,1.0
GATS6c,1.0
JGI8,0.0
MATS3c,0.0
GATS4d,0.0
GGI6,0.0
MAXdssS,0.0
fr_Ndealkylation1,0.0
fr_dihydropyridine,0.0
StsC,0.0
AATSC8dv,0.0
ATSC6pe,0.0
n7ARing,0.0
IC4,0.0
PEOE_VSA10,0.0
Kier1,0.0
piPC2,0.0
MINsssCH,0.0
GATS8dv,0.0
GGI8,0.0
ATS2s,0.0
AXp-6dv,0.0
ATS7i,0.0
ATSC6s,0.0
MINsCl,0.0
MDEC-34,0.0
NaasC,0.0
ATS8Z,0.0
C4SP3,0.0
SlogP_VSA7,0.0
piPC10,0.0
nC,0.0
MATS2d,0.0
SM1_Dzi,0.0
JGI9,0.0
AATSC7m,0.0
fr_piperdine,0.0
SpMAD_Dt,0.0
GATS8d,0.0
StCH,0.0
PEOE_VSA4,0.0
nX,0.0
fr_Imine,0.0
GATS8s,0.0
fr_unbrch_alkane,0.0
Xp-7dv,0.0
GGI3,0.0
JGI3,0.0
MATS5p,0.0
MAXssO,0.0
GATS5v,0.0
NumUnspecifiedAtomStereoCenters,0.0
ATSC7c,0.0
SM1_Dzp,0.0
ETA_shape_x,0.0
piPC9,0.0
ETA_dPsi_A,0.0
fr_lactone,0.0
GGI4,0.0
ATSC2p,0.0
AXp-7dv,0.0
BCUTse-1l,0.0
AATSC8c,0.0
MATS7se,0.0
SdsCH,0.0
GGI10,0.0
n7HRing,0.0
NssO,0.0
rc_en_r1_sum,0.0
ETA_dAlpha_B,0.0
GATS5d,0.0
GGI5,0.0
ATSC7v,0.0
SlogP_VSA11,0.0
AATSC8se,0.0
nBase,0.0
fr_aryl_methyl,0.0
MDEC-11,0.0
MDEC-24,0.0
AATSC8s,0.0
AATS8s,0.0
rc_center_inring,0.0
AATSC4d,0.0
MATS7s,0.0
SMR_VSA3,0.0
GATS4v,0.0
MINdS,0.0
fr_ether,0.0
n10FHRing,0.0
fMF,0.0
MDEC-44,0.0
nHBAcc,0.0
MPC5,0.0
AXp-4d,0.0
Kier3,0.0
MAXtsC,0.0
MATS8are,0.0
ATS5dv,0.0
BCUTd-1h,0.0
rc_decay_en,0.0
GATS6pe,0.0
piPC8,0.0
FpDensityMorgan2,0.0
NumRotatableBonds,0.0
C3SP2,0.0
MATS7dv,0.0
fr_N_O,0.0
AETA_eta_R,0.0
fr_methoxy,0.0
rc_en_center,0.0
n5HRing,0.0
rc_center_formalq,0.0
ATSC1i,0.0
rc_decay_halogen,0.0
GATS8se,0.0
fr_ArN,0.0
AATSC4p,0.0
AATSC5d,0.0
MATS5Z,0.0
MPC10,0.0
MATS8c,0.0
PEOE_VSA3,0.0
Kier2,0.0
VR1_A,0.0
MDEN-22,0.0
MINsOH,0.0
n6Ring,0.0
MDEC-14,0.0
fr_para_hydroxylation,0.0
GGI9,0.0
ATSC0dv,0.0
GATS7c,0.0
SM1_Dzv,0.0
fr_nitrile,0.0
Xp-4dv,0.0
ATSC5Z,0.0
Xpc-6dv,0.0
GATS8are,0.0
ATS8dv,0.0
piPC5,0.0
GATS5i,0.0
Xc-4d,0.0
n11FARing,0.0
NdsN,0.0
AATS8d,0.0
MATS8s,0.0
ATSC5d,0.0
NssssC,0.0
fragCpx,0.0
AATSC6pe,0.0
Diameter,0.0
SpMAD_Dzare,0.0
AATS3d,0.0
AATSC5se,0.0
n7Ring,0.0
C2SP3,0.0
nBondsS,0.0
MATS8p,0.0
SssssC,0.0
AATS8i,0.0
PEOE_VSA14,0.0
AATS5dv,0.0
GATS8i,0.0
MDEO-12,0.0
MATS2m,0.0
PEOE_VSA5,0.0
SlogP_VSA10,0.0
fr_alkyl_halide,0.0
ATSC8m,0.0
n6ARing,0.0
GATS5dv,0.0
AATS3dv,0.0
MAXssssC,0.0
AATS7i,0.0
AETA_beta,0.0
AATS8Z,0.0
GATS5are,0.0
NdNH,0.0
AATSC8m,0.0
SMR_VSA2,0.0
AATS8p,0.0
fr_bicyclic,0.0
NdssS,0.0
NumHDonors,0.0
SM1_Dzare,0.0
MINssNH,0.0
fr_priamide,0.0
Chi4n,0.0
SlogP_VSA4,0.0
Xch-7dv,0.0
NumBridgeheadAtoms,0.0
MATS8Z,0.0
AATS6s,0.0
NumSaturatedCarbocycles,0.0
fr_sulfide,0.0
AATS3i,0.0
NumSaturatedRings,0.0
ETA_eta_B,0.0
AATSC5dv,0.0
MDEN-12,0.0
SsssN,0.0
nBondsKD,0.0
MATS8i,0.0
rc_naromatic_r3,0.0
EState_VSA9,0.0
PEOE_VSA13,0.0
SsssCH,0.0
GATS8m,0.0
MAXaasC,0.0
AATS6i,0.0
GATS7p,0.0
EState_VSA10,0.0
ATSC0p,0.0
nFRing,0.0
ETA_dEpsilon_B,0.0
AATS6d,0.0
AATS6pe,0.0
AATSC0are,0.0
Mv,0.0
AATSC3p,0.0
MINaaCH,0.0
TPSA,0.0
AATS7Z,0.0
GATS1v,0.0
C1SP2,0.0
AATS3p,0.0
AATS6Z,0.0
AATS4m,0.0
fr_ketone,0.0
fr_amide,0.0
ETA_dAlpha_A,0.0
VSA_EState10,0.0
rc_nEDG_r3,0.0
AMID_h,0.0
ATS0Z,0.0
AATS5Z,0.0
fr_ketone_Topliss,0.0
PEOE_VSA12,0.0
AATS1Z,0.0
SlogP_VSA12,0.0
BCUTp-1h,0.0
SMR_VSA10,0.0
fr_C_S,0.0
NumHeteroatoms,0.0
EState_VSA1,0.0
SlogP_VSA1,0.0
AATS6p,0.0
MAXaaCH,0.0
fr_urea,0.0
NOCount,0.0
AETA_beta_ns_d,0.0
AATS4dv,0.0
SdssS,0.0
NumAliphaticRings,0.0
nO,0.0
AATS4p,0.0
VSA_EState1,0.0
NHOHCount,0.0
GATS8p,0.0
MINaasC,0.0
MATS4Z,0.0
MAXssS,0.0
SsBr,0.0
MINsssN,0.0
fr_NH2,0.0
AATS2dv,0.0
fr_hdrzine,0.0
AATS3se,0.0
NumAliphaticCarbocycles,0.0
ATSC2pe,0.0
AATS7p,0.0
GATS7d,0.0
ETA_epsilon_2,0.0
MDEN-23,0.0
NsssCH,0.0
C1SP1,0.0
AATSC8d,0.0
PEOE_VSA6,0.0
n7FRing,0.0
BertzCT,0.0
nP,0.0
nFHRing,0.0
MATS7i,0.0
SLogP,0.0
Xch-6d,0.0
TIC2,0.0
MINdNH,0.0
SsNH3,0.0
SdCH2,0.0
PEOE_VSA11,0.0
fr_COO,0.0
ETA_dPsi_B,0.0
MDEN-33,0.0
ATSC8pe,0.0
n10FRing,0.0
ATSC1d,0.0
GATS7dv,0.0
GGI1,0.0
Xc-5d,0.0
SlogP_VSA8,0.0
AXp-4dv,0.0
rc_nhalogen_r3,0.0
MATS7c,0.0
AATSC1p,0.0
NumSaturatedHeterocycles,0.0
SMR_VSA9,0.0
MINsNH2,0.0
RingCount,0.0
AATSC4m,0.0
VSA_EState9,0.0
fr_Ndealkylation2,0.0
fr_aldehyde,0.0
AXp-5dv,0.0
SsOH,0.0
MATS8se,0.0
PEOE_VSA7,0.0
AATS8dv,0.0
MDEC-13,0.0
nG12FRing,0.0
AATS7dv,0.0
SRW07,0.0
AXp-1d,0.0
NsCl,0.0
SMR_VSA4,0.0
ATS4d,0.0
ATSC8c,0.0
n9FHRing,0.0
ATSC5i,0.0
AATSC5p,0.0
NumAromaticHeterocycles,0.0
Xc-4dv,0.0
ATSC7m,0.0
MDEN-13,0.0
Ipc,0.0
ATSC8v,0.0
MDEN-11,0.0
n6AHRing,0.0
MAXtN,0.0
Xc-6dv,0.0
MAXdsN,0.0
BCUT2D_CHGHI,0.0
mZagreb1,0.0
MATS7Z,0.0
rc_ncarbonyl_r3,0.0
Xch-5dv,0.0
n9FRing,0.0
MAXdsssP,0.0
GATS6m,0.0
MATS3dv,0.0
SIC3,0.0
Xch-7d,0.0
GATS6dv,0.0
ATS4i,0.0
n7aRing,0.0
NaaCH,0.0
SdsssP,0.0
MATS7p,0.0
GATS7m,0.0
NdssSe,0.0
MATS6d,0.0
MATS7d,0.0
AETA_eta_BR,0.0
ATSC5dv,0.0
rc_en_r1_max,0.0
ETA_beta_ns_d,0.0
nBondsD,0.0
AATS6dv,0.0
GATS6d,0.0
C3SP3,0.0
MDEO-11,0.0
MINdsCH,0.0
NdssC,0.0
ATSC8p,0.0
Xc-6d,0.0
nHRing,0.0
ATS0dv,0.0
AATSC6Z,0.0
rc_decay_ewg,0.0
AATS0d,0.0
AMID,0.0
rc_min_dist_carbonyl,0.0
AATS4are,0.0
Chi2n,0.0
AATS4d,0.0
MATS6s,0.0
JGI10,0.0
JGI7,0.0
AATS8pe,0.0
AATSC8v,0.0
ATSC4d,0.0
n5Ring,0.0
AXp-2d,0.0
ATSC4v,0.0
BCUTare-1l,0.0
AATS7se,0.0
n8FAHRing,0.0
GGI7,0.0
